"Continent ID","Continent","Country ID","Country","Trade Value","Share"
"sa","South America","col","Colombia",2247623827,0.37840557701410954
"sa","South America","ecu","Ecuador",227144004,0.03824152283242155
"sa","South America","flk","Falkland Islands",3194,5.377356292739932e-7
"sa","South America","guf","French Guiana",96802,0.000016297396488722943
"sa","South America","guy","Guyana",12116640,0.002039933949620049
"sa","South America","per","Peru",1426137216,0.24010168856506597
"sa","South America","pry","Paraguay",36340285,0.006118179718995383
"sa","South America","sur","Suriname",1688699,0.00028430607996849186
"sa","South America","ury","Uruguay",371113948,0.06248002265502066
"sa","South America","ven","Venezuela",16962144,0.00285571358098813
